id,Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,satisfaction,rating
e20200954,Male,Loyal Customer,31,Business travel,Business,2342,1,1,1,1,4,4,4,4,3,2,4,3,4,4,8,11,satisfied,8
e20200955,Female,Loyal Customer,42,Business travel,Business,1346,5,5,5,5,5,4,5,5,5,5,5,5,5,3,2,0,satisfied,4
e20200956,Female,Loyal Customer,52,Personal Travel,Eco,316,3,5,3,2,4,3,1,4,4,3,4,5,4,2,112,101,neutral or dissatisfied,2
e20200957,Female,Loyal Customer,16,Business travel,Eco,1056,5,3,3,3,5,4,5,5,5,3,5,2,5,5,0,0,satisfied,7
e20200958,Male,disloyal Customer,29,Business travel,Business,224,3,3,3,4,3,3,3,3,5,3,5,2,2,3,0,3,neutral or dissatisfied,1
e20200959,Female,Loyal Customer,35,Business travel,Business,1834,5,5,5,5,5,4,4,5,5,5,5,5,5,5,10,0,satisfied,1
e20200960,Male,Loyal Customer,29,Personal Travel,Eco,488,1,5,1,3,2,1,2,2,4,4,4,3,5,2,0,0,neutral or dissatisfied,5
e20200961,Male,disloyal Customer,21,Business travel,Eco,534,3,5,3,3,3,3,3,3,3,2,4,3,4,3,26,34,neutral or dissatisfied,2
e20200962,Male,Loyal Customer,38,Business travel,Business,1642,1,3,3,3,1,1,1,4,4,2,2,1,2,1,156,155,neutral or dissatisfied,1
e20200963,Female,Loyal Customer,48,Personal Travel,Eco,337,4,4,4,4,2,5,5,5,5,4,5,5,5,4,4,0,neutral or dissatisfied,8
e20200964,Male,Loyal Customer,61,Personal Travel,Eco,333,2,4,2,2,5,2,5,5,3,3,4,4,4,5,4,1,neutral or dissatisfied,1
e20200965,Female,Loyal Customer,52,Business travel,Eco Plus,257,5,2,5,2,3,3,4,5,5,5,5,4,5,2,0,0,satisfied,4
e20200966,Male,Loyal Customer,52,Personal Travel,Eco,733,3,5,3,3,1,3,1,1,4,4,3,4,4,1,13,2,neutral or dissatisfied,9
e20200967,Male,Loyal Customer,33,Personal Travel,Eco Plus,262,3,1,3,3,3,3,3,3,4,2,3,1,3,3,4,16,neutral or dissatisfied,3
e20200968,Male,Loyal Customer,39,Business travel,Eco,420,4,2,2,2,4,4,4,4,2,4,4,4,4,4,9,2,neutral or dissatisfied,4
e20200969,Female,disloyal Customer,26,Business travel,Eco,895,1,2,2,3,2,2,4,2,2,5,5,2,5,2,0,0,neutral or dissatisfied,6
e20200970,Male,Loyal Customer,58,Business travel,Business,158,2,2,2,2,2,4,4,1,1,1,2,3,1,2,0,0,neutral or dissatisfied,9
e20200971,Male,disloyal Customer,24,Business travel,Eco,177,5,0,4,5,1,4,1,1,1,1,3,5,5,1,0,0,satisfied,7
e20200972,Male,Loyal Customer,45,Business travel,Business,2176,4,4,4,4,3,5,4,5,5,5,5,3,5,4,0,0,satisfied,8
e20200973,Female,Loyal Customer,28,Personal Travel,Eco,1416,1,5,1,1,3,1,3,3,4,2,3,5,4,3,1,0,neutral or dissatisfied,9
e20200974,Male,Loyal Customer,30,Business travel,Business,390,4,4,4,4,5,5,5,5,5,2,5,4,5,5,10,11,satisfied,9
e20200975,Male,Loyal Customer,34,Personal Travel,Eco Plus,153,1,3,1,3,3,1,3,3,2,3,4,3,3,3,0,0,neutral or dissatisfied,7
e20200976,Male,Loyal Customer,49,Business travel,Business,2538,4,4,4,4,2,1,3,3,3,5,3,2,3,5,0,4,satisfied,7
e20200977,Female,Loyal Customer,58,Business travel,Business,2342,5,5,5,5,5,3,4,5,5,5,5,4,5,3,0,0,satisfied,7
e20200978,Male,Loyal Customer,41,Business travel,Business,2285,4,4,4,4,1,4,3,5,5,5,5,3,5,1,0,1,satisfied,8
e20200979,Female,Loyal Customer,58,Business travel,Business,3944,0,0,0,4,4,4,5,1,1,1,1,3,1,4,0,0,satisfied,9
e20200980,Female,disloyal Customer,21,Business travel,Business,185,0,5,0,5,3,0,3,3,5,4,4,4,5,3,0,0,satisfied,8
e20200981,Female,Loyal Customer,27,Personal Travel,Business,1426,3,4,3,2,1,3,1,1,2,3,3,3,2,1,12,21,neutral or dissatisfied,9
e20200982,Female,Loyal Customer,49,Business travel,Eco,302,5,4,4,4,1,5,4,5,5,5,5,1,5,4,30,19,satisfied,3
e20200983,Male,Loyal Customer,13,Personal Travel,Business,861,2,1,2,4,2,2,2,2,3,1,4,2,3,2,0,7,neutral or dissatisfied,9
e20200984,Female,Loyal Customer,27,Business travel,Business,347,3,3,3,3,4,4,4,4,3,5,4,3,4,4,43,38,satisfied,4
e20200985,Male,Loyal Customer,28,Business travel,Business,1680,4,4,4,4,5,5,5,5,4,1,5,5,4,5,0,14,satisfied,9
e20200986,Male,Loyal Customer,17,Personal Travel,Business,160,1,5,1,4,1,1,2,1,3,4,4,3,4,1,0,0,neutral or dissatisfied,5
e20200987,Female,disloyal Customer,54,Business travel,Eco,1209,2,2,2,3,4,2,4,4,4,4,3,3,3,4,0,2,neutral or dissatisfied,1
e20200988,Male,Loyal Customer,59,Business travel,Eco Plus,590,3,3,3,3,3,3,3,3,2,4,2,2,2,3,0,0,neutral or dissatisfied,7
e20200989,Female,disloyal Customer,24,Business travel,Eco Plus,391,3,5,3,2,3,3,3,3,5,2,5,2,5,3,0,0,neutral or dissatisfied,6
e20200990,Male,Loyal Customer,27,Business travel,Business,2072,2,2,2,2,4,4,4,4,2,3,4,1,5,4,6,13,satisfied,9
e20200991,Female,Loyal Customer,29,Business travel,Eco Plus,737,4,2,2,2,4,4,4,4,3,2,1,4,2,4,0,0,satisfied,5
e20200992,Male,Loyal Customer,40,Business travel,Business,258,2,2,2,2,5,4,4,4,4,4,4,5,4,3,62,60,satisfied,5
e20200993,Female,Loyal Customer,26,Personal Travel,Eco,1073,2,2,2,4,3,2,3,3,3,2,4,4,3,3,16,0,neutral or dissatisfied,7
e20200994,Male,Loyal Customer,60,Business travel,Business,1587,3,3,3,3,4,5,5,4,4,4,4,4,4,4,0,0,satisfied,4
e20200995,Female,Loyal Customer,26,Business travel,Business,4243,2,2,2,2,4,4,4,3,5,4,4,4,5,4,26,0,satisfied,2
e20200996,Male,Loyal Customer,28,Business travel,Business,1091,2,2,2,2,4,4,4,4,5,2,2,2,5,4,0,0,satisfied,6
e20200997,Male,Loyal Customer,53,Personal Travel,Eco,2075,1,5,2,4,5,2,1,5,5,3,4,3,5,5,45,19,neutral or dissatisfied,7
e20200998,Male,Loyal Customer,48,Personal Travel,Eco,284,2,5,3,4,5,3,5,5,3,3,2,1,2,5,0,0,neutral or dissatisfied,5
e20200999,Female,Loyal Customer,46,Business travel,Eco Plus,448,2,3,3,3,2,5,4,1,1,2,1,5,1,5,0,0,satisfied,2
e20201000,Female,Loyal Customer,50,Business travel,Business,1744,5,5,5,5,5,3,5,5,5,4,5,4,5,4,0,0,satisfied,7
e20201001,Male,disloyal Customer,27,Business travel,Business,1089,2,2,2,1,1,2,1,1,4,5,4,5,4,1,0,7,neutral or dissatisfied,6
e20201002,Female,Loyal Customer,55,Personal Travel,Eco,419,2,4,3,3,3,1,4,1,1,3,2,3,1,4,0,0,neutral or dissatisfied,1
e20201003,Male,Loyal Customer,28,Business travel,Business,1942,4,4,3,4,5,5,5,5,1,2,5,5,4,5,0,0,satisfied,4
e20201004,Female,disloyal Customer,56,Personal Travel,Eco,589,1,5,1,3,3,1,4,3,4,1,1,5,4,3,7,12,neutral or dissatisfied,9
e20201005,Female,Loyal Customer,51,Business travel,Business,2246,5,5,5,5,4,5,5,3,3,4,3,3,3,5,41,32,satisfied,2
e20201006,Female,Loyal Customer,42,Business travel,Business,1086,4,4,5,4,5,4,4,4,4,4,4,4,4,4,0,0,satisfied,8
e20201007,Male,disloyal Customer,21,Business travel,Eco,594,1,5,1,2,3,1,3,3,4,4,4,4,4,3,0,0,neutral or dissatisfied,5
e20201008,Female,disloyal Customer,62,Business travel,Eco Plus,316,4,4,4,4,4,4,4,4,2,1,4,2,3,4,0,0,neutral or dissatisfied,5
e20201009,Female,Loyal Customer,42,Business travel,Eco,899,3,5,5,5,3,1,3,3,3,3,3,5,3,5,0,0,satisfied,1
e20201010,Male,Loyal Customer,8,Personal Travel,Eco,2106,2,2,2,4,3,2,3,3,2,5,4,1,3,3,7,32,neutral or dissatisfied,7
e20201011,Female,Loyal Customer,35,Personal Travel,Eco,954,4,0,4,3,2,4,2,2,5,3,4,2,1,2,23,32,neutral or dissatisfied,7
e20201012,Female,Loyal Customer,37,Business travel,Business,258,2,2,2,2,5,3,1,4,4,4,4,2,4,1,0,0,satisfied,5
e20201013,Male,Loyal Customer,69,Personal Travel,Business,337,3,2,3,3,5,2,3,1,1,3,1,2,1,3,14,0,neutral or dissatisfied,9
e20201014,Male,disloyal Customer,34,Business travel,Eco,936,1,1,1,2,1,1,1,1,1,4,4,5,1,1,0,0,neutral or dissatisfied,5
e20201015,Male,Loyal Customer,7,Personal Travel,Business,2521,4,2,4,3,4,1,1,4,3,3,3,1,4,1,0,0,neutral or dissatisfied,3
e20201016,Female,Loyal Customer,20,Personal Travel,Eco,255,3,5,3,4,5,3,5,5,5,2,5,4,4,5,0,0,neutral or dissatisfied,3
e20201017,Female,Loyal Customer,30,Business travel,Business,630,2,2,2,2,2,2,2,2,5,4,5,5,5,2,0,13,satisfied,9
e20201018,Female,Loyal Customer,57,Business travel,Eco,837,2,1,1,1,2,3,4,2,2,2,2,4,2,3,7,1,neutral or dissatisfied,9
e20201019,Female,disloyal Customer,12,Business travel,Eco,1269,3,3,3,4,4,3,4,4,4,4,4,1,4,4,18,19,neutral or dissatisfied,8
e20201020,Male,Loyal Customer,57,Business travel,Business,229,3,3,3,3,2,3,2,4,4,4,4,5,4,2,0,0,satisfied,9
e20201021,Male,Loyal Customer,22,Business travel,Eco,323,4,1,1,1,4,4,5,4,2,3,1,4,4,4,28,45,satisfied,3
e20201022,Male,Loyal Customer,29,Business travel,Business,588,3,3,3,3,5,5,5,5,5,5,4,3,4,5,0,0,satisfied,6
e20201023,Male,Loyal Customer,43,Business travel,Business,980,5,5,5,5,2,4,4,5,5,5,5,3,5,3,4,0,satisfied,3
e20201024,Male,disloyal Customer,24,Business travel,Business,1138,4,4,4,4,5,4,4,5,3,2,4,4,5,5,0,0,satisfied,3
e20201025,Female,Loyal Customer,52,Business travel,Eco,594,4,4,4,4,3,2,4,4,4,4,4,4,4,5,2,0,satisfied,5
e20201026,Female,Loyal Customer,52,Business travel,Business,1927,1,1,1,1,3,3,4,4,4,4,4,3,4,4,3,0,satisfied,1
e20201027,Male,Loyal Customer,60,Business travel,Eco,224,3,5,5,5,3,3,3,3,3,3,3,1,4,3,0,0,neutral or dissatisfied,3
e20201028,Male,Loyal Customer,45,Business travel,Business,1968,5,5,5,5,4,5,4,3,3,3,3,5,3,3,0,0,satisfied,4
e20201029,Male,Loyal Customer,41,Business travel,Eco,317,4,5,5,5,5,4,5,5,2,4,3,1,1,5,0,0,satisfied,4
e20201030,Male,Loyal Customer,23,Personal Travel,Eco,1460,2,4,2,4,1,2,1,1,4,2,4,4,4,1,0,17,neutral or dissatisfied,9
e20201031,Female,disloyal Customer,23,Business travel,Eco,196,5,0,5,1,5,1,3,5,2,4,4,3,4,3,154,154,satisfied,5
e20201032,Female,Loyal Customer,42,Personal Travel,Eco,135,4,0,4,4,5,4,5,2,2,4,2,3,2,3,0,0,neutral or dissatisfied,5
e20201033,Male,Loyal Customer,35,Personal Travel,Eco,395,1,4,1,1,4,1,2,4,5,4,5,3,5,4,23,33,neutral or dissatisfied,8
e20201034,Male,Loyal Customer,37,Personal Travel,Eco Plus,819,2,3,2,2,4,2,4,4,2,1,3,1,3,4,6,7,neutral or dissatisfied,5
e20201035,Female,Loyal Customer,25,Business travel,Business,2582,4,4,4,4,4,4,4,4,4,3,1,1,2,4,0,0,satisfied,5
e20201036,Male,Loyal Customer,57,Business travel,Business,651,1,4,5,4,4,1,2,1,1,1,1,3,1,2,0,0,neutral or dissatisfied,4
e20201037,Male,Loyal Customer,51,Personal Travel,Eco,302,4,5,4,1,5,4,5,5,3,4,4,5,4,5,37,29,neutral or dissatisfied,8
e20201038,Female,Loyal Customer,16,Personal Travel,Eco,447,3,5,3,2,3,3,3,3,4,2,5,4,4,3,19,15,neutral or dissatisfied,6
e20201039,Male,Loyal Customer,46,Personal Travel,Eco Plus,289,3,4,3,3,3,3,3,3,5,4,4,4,4,3,0,0,neutral or dissatisfied,3
e20201040,Female,Loyal Customer,9,Personal Travel,Business,253,2,5,2,4,3,2,1,3,3,2,3,1,5,3,0,0,neutral or dissatisfied,9
e20201041,Female,disloyal Customer,34,Business travel,Eco,833,2,2,2,4,2,2,2,2,3,1,3,2,3,2,46,41,neutral or dissatisfied,8
e20201042,Female,disloyal Customer,37,Business travel,Eco,399,1,3,1,4,2,1,2,2,2,4,3,2,3,2,0,0,neutral or dissatisfied,3
e20201043,Female,Loyal Customer,54,Personal Travel,Eco,315,1,5,1,2,3,4,5,2,2,1,2,4,2,3,0,0,neutral or dissatisfied,9
e20201044,Female,Loyal Customer,49,Personal Travel,Eco Plus,427,4,4,5,1,2,4,5,3,3,5,3,5,3,3,0,0,neutral or dissatisfied,6
e20201045,Male,disloyal Customer,39,Business travel,Business,689,1,1,1,3,1,1,1,1,3,2,5,4,4,1,4,3,neutral or dissatisfied,8
e20201046,Female,Loyal Customer,70,Personal Travel,Eco Plus,413,2,4,1,4,2,3,4,1,1,1,3,2,1,3,20,20,neutral or dissatisfied,9
e20201047,Female,Loyal Customer,41,Business travel,Business,2097,2,2,2,2,2,4,4,4,4,4,4,4,4,4,55,43,satisfied,6
e20201048,Female,Loyal Customer,17,Business travel,Eco,594,5,5,5,5,5,5,3,5,4,1,1,3,5,5,0,5,satisfied,8
e20201049,Male,disloyal Customer,21,Business travel,Eco,101,1,2,1,4,1,1,1,1,2,5,4,4,3,1,0,0,neutral or dissatisfied,6
e20201050,Female,Loyal Customer,53,Business travel,Business,302,2,1,1,1,5,4,4,2,2,2,2,1,2,2,2,0,neutral or dissatisfied,1
e20201051,Female,Loyal Customer,39,Business travel,Business,1930,2,2,2,2,2,5,5,4,4,3,4,4,4,3,0,0,satisfied,5
e20201052,Male,Loyal Customer,55,Business travel,Business,2153,2,1,1,1,4,2,3,2,2,2,2,2,2,3,44,43,neutral or dissatisfied,5
e20201053,Female,Loyal Customer,80,Business travel,Eco,1064,4,3,4,4,4,5,2,4,4,4,4,4,4,5,0,0,satisfied,2
e20201054,Female,Loyal Customer,46,Business travel,Business,1235,5,5,5,5,3,4,5,3,3,3,3,5,3,4,0,0,satisfied,8
e20201055,Female,Loyal Customer,18,Personal Travel,Eco,236,4,4,4,4,2,4,2,2,1,5,4,3,4,2,14,2,neutral or dissatisfied,2
e20201056,Male,disloyal Customer,25,Business travel,Eco,569,3,2,3,2,3,3,3,3,4,1,3,4,3,3,0,0,neutral or dissatisfied,3
e20201057,Female,Loyal Customer,34,Business travel,Business,3169,2,3,3,3,3,3,3,2,2,2,2,4,2,4,1,0,neutral or dissatisfied,7
e20201058,Female,Loyal Customer,15,Personal Travel,Business,1189,1,5,2,1,3,2,2,3,4,5,5,5,4,3,7,0,neutral or dissatisfied,7
e20201059,Female,Loyal Customer,69,Personal Travel,Eco,419,1,4,1,3,1,1,4,4,2,3,4,4,4,4,150,147,neutral or dissatisfied,5
e20201060,Female,Loyal Customer,47,Business travel,Business,414,1,1,1,1,5,5,4,4,4,4,4,5,4,4,3,2,satisfied,3
e20201061,Male,Loyal Customer,69,Personal Travel,Eco,700,3,5,3,2,5,3,5,5,4,4,2,5,1,5,0,0,neutral or dissatisfied,1
e20201062,Male,Loyal Customer,57,Business travel,Business,3902,1,1,1,1,5,5,5,5,5,5,5,4,5,3,55,53,satisfied,6
e20201063,Male,Loyal Customer,59,Business travel,Business,2511,1,1,1,1,5,4,5,4,4,5,4,4,4,4,0,1,satisfied,4
e20201064,Male,disloyal Customer,18,Business travel,Eco,163,3,5,3,3,5,3,5,5,3,2,2,3,3,5,0,1,neutral or dissatisfied,6
e20201065,Female,Loyal Customer,52,Business travel,Eco,266,2,3,3,3,4,3,3,2,2,2,2,4,2,3,0,2,neutral or dissatisfied,6
e20201066,Male,Loyal Customer,23,Business travel,Business,694,1,1,1,1,1,1,1,1,1,2,4,1,3,1,1,11,neutral or dissatisfied,3
e20201067,Male,Loyal Customer,47,Business travel,Business,2770,0,0,0,3,2,4,4,4,4,4,4,4,4,5,0,0,satisfied,1
e20201068,Female,Loyal Customer,18,Business travel,Business,354,3,3,5,3,5,5,5,5,3,3,4,4,4,5,15,18,satisfied,8
e20201069,Female,Loyal Customer,33,Business travel,Business,3972,5,5,5,5,5,3,2,5,5,5,4,5,5,3,0,5,satisfied,3
e20201070,Male,Loyal Customer,47,Business travel,Business,3227,4,4,4,4,5,5,4,4,4,4,4,3,4,5,55,60,satisfied,3
e20201071,Female,Loyal Customer,19,Business travel,Eco,327,3,4,4,4,3,3,2,3,2,1,3,1,3,3,35,62,neutral or dissatisfied,5
e20201072,Male,Loyal Customer,39,Business travel,Business,3467,4,4,4,4,4,4,4,4,4,4,4,3,4,5,0,0,satisfied,2
e20201073,Male,Loyal Customer,45,Business travel,Business,919,2,2,2,2,3,4,5,4,4,4,4,3,4,4,0,13,satisfied,5
e20201074,Male,Loyal Customer,19,Personal Travel,Eco,192,2,4,0,4,1,0,1,1,3,3,4,5,5,1,0,0,neutral or dissatisfied,7
e20201075,Male,Loyal Customer,10,Personal Travel,Eco,980,2,4,3,3,4,3,4,4,2,4,4,4,4,4,0,0,neutral or dissatisfied,8
e20201076,Female,disloyal Customer,33,Business travel,Eco,349,3,1,3,3,4,3,4,4,4,3,4,1,4,4,19,39,neutral or dissatisfied,9
e20201077,Female,Loyal Customer,51,Personal Travel,Eco,261,3,1,3,4,3,3,4,2,5,4,4,4,1,4,228,217,neutral or dissatisfied,3
e20201078,Male,Loyal Customer,25,Personal Travel,Eco,200,3,1,0,2,2,0,2,2,4,4,3,2,3,2,0,4,neutral or dissatisfied,6
e20201079,Female,Loyal Customer,50,Business travel,Eco Plus,1068,3,5,5,5,3,4,3,3,3,3,3,4,3,2,0,60,neutral or dissatisfied,1
e20201080,Female,Loyal Customer,28,Business travel,Business,2032,1,1,1,1,5,5,5,5,4,3,5,3,4,5,0,0,satisfied,9
e20201081,Male,Loyal Customer,19,Personal Travel,Eco,102,3,4,3,3,1,3,1,1,4,5,3,3,4,1,0,0,neutral or dissatisfied,1
e20201082,Female,disloyal Customer,35,Business travel,Business,723,3,4,4,5,1,4,1,1,3,3,4,3,4,1,0,0,neutral or dissatisfied,9
e20201083,Male,Loyal Customer,14,Personal Travel,Eco,1127,4,4,4,2,5,4,3,5,5,2,5,4,5,5,0,3,satisfied,1
e20201084,Female,disloyal Customer,25,Business travel,Business,393,4,0,4,2,4,4,2,4,5,2,4,5,4,4,1,0,satisfied,2
e20201085,Female,Loyal Customer,59,Personal Travel,Eco,280,2,4,2,3,3,4,5,2,2,2,2,3,2,5,0,0,neutral or dissatisfied,2
e20201086,Male,Loyal Customer,50,Personal Travel,Eco,1481,2,5,2,4,3,2,3,3,3,3,2,2,4,3,2,0,neutral or dissatisfied,4
e20201087,Male,Loyal Customer,58,Personal Travel,Eco Plus,369,1,2,2,3,3,2,3,3,2,2,3,2,2,3,8,0,neutral or dissatisfied,2
e20201088,Male,Loyal Customer,58,Business travel,Eco,828,4,2,2,2,4,4,4,4,1,5,3,4,3,4,101,124,satisfied,5
e20201089,Male,disloyal Customer,19,Business travel,Business,236,3,4,3,3,2,3,2,2,2,2,4,3,4,2,0,0,neutral or dissatisfied,5
e20201090,Female,Loyal Customer,33,Business travel,Business,372,2,2,2,2,5,1,4,5,5,5,5,2,5,5,55,48,satisfied,1
e20201091,Female,Loyal Customer,43,Business travel,Business,1444,4,4,4,4,4,4,4,4,4,4,4,5,4,3,0,0,satisfied,7
e20201092,Female,Loyal Customer,46,Personal Travel,Eco Plus,1620,3,4,2,1,5,4,5,4,4,2,4,3,4,5,0,1,neutral or dissatisfied,7
e20201093,Female,Loyal Customer,15,Business travel,Business,3746,2,2,2,2,4,4,4,4,1,5,3,4,1,4,0,0,satisfied,6
e20201094,Female,Loyal Customer,48,Business travel,Business,2922,4,4,4,4,4,4,3,4,4,4,4,1,4,3,0,0,satisfied,1
e20201095,Male,Loyal Customer,8,Personal Travel,Eco,1258,4,5,4,3,3,4,3,3,3,3,3,3,5,3,0,0,satisfied,3
e20201096,Female,disloyal Customer,20,Business travel,Eco,473,4,2,4,3,3,4,3,3,2,2,3,4,4,3,0,0,neutral or dissatisfied,3
e20201097,Female,Loyal Customer,17,Personal Travel,Eco,473,4,5,4,3,4,4,4,4,3,5,5,4,3,4,0,0,neutral or dissatisfied,8
e20201098,Male,Loyal Customer,11,Business travel,Business,2945,1,1,1,1,4,4,4,4,5,2,4,4,4,4,0,3,satisfied,7
e20201099,Female,Loyal Customer,49,Business travel,Business,1999,5,5,5,5,2,3,4,5,5,4,5,3,5,5,23,0,satisfied,1
e20201100,Female,Loyal Customer,45,Business travel,Business,2133,5,5,5,5,2,5,5,5,5,5,5,3,5,3,0,0,satisfied,8
e20201101,Male,disloyal Customer,33,Business travel,Business,588,1,1,1,1,3,1,3,3,3,2,4,3,5,3,40,30,neutral or dissatisfied,9
e20201102,Male,Loyal Customer,50,Business travel,Business,3839,1,1,1,1,3,5,5,4,4,4,4,5,4,4,36,53,satisfied,3
e20201103,Male,Loyal Customer,22,Personal Travel,Eco,933,3,5,3,4,3,3,3,3,3,4,5,5,5,3,0,0,neutral or dissatisfied,5
e20201104,Male,Loyal Customer,57,Business travel,Eco,177,5,2,4,4,5,5,5,5,4,4,5,4,4,5,0,0,satisfied,6
e20201105,Female,Loyal Customer,46,Business travel,Business,306,4,3,3,3,5,3,3,4,4,4,4,2,4,4,0,0,neutral or dissatisfied,9
e20201106,Female,Loyal Customer,13,Personal Travel,Business,304,4,4,4,3,1,4,1,1,4,3,4,5,4,1,0,0,neutral or dissatisfied,1
e20201107,Female,disloyal Customer,80,Business travel,Business,206,1,0,0,4,2,3,4,1,1,1,1,3,1,2,8,9,neutral or dissatisfied,8
e20201108,Male,Loyal Customer,59,Business travel,Business,361,4,4,4,4,4,5,4,5,5,5,5,5,5,5,0,0,satisfied,9
e20201109,Female,Loyal Customer,20,Personal Travel,Eco,1620,3,2,3,3,2,3,5,2,3,3,4,4,3,2,0,0,neutral or dissatisfied,9
e20201110,Female,Loyal Customer,30,Personal Travel,Eco,175,4,4,4,4,3,4,3,3,1,1,3,1,2,3,0,0,neutral or dissatisfied,3
e20201111,Female,Loyal Customer,34,Business travel,Business,1979,1,1,1,1,5,5,4,3,3,3,3,4,3,3,72,47,satisfied,8
e20201112,Female,Loyal Customer,14,Personal Travel,Eco,391,1,1,1,3,3,1,3,3,4,2,4,4,4,3,0,0,neutral or dissatisfied,3
e20201113,Male,Loyal Customer,39,Business travel,Business,998,3,4,3,3,5,5,5,4,2,4,4,5,3,5,137,150,satisfied,1
e20201114,Male,disloyal Customer,26,Business travel,Business,196,5,1,5,4,2,5,2,2,3,2,4,3,4,2,27,40,satisfied,2
e20201115,Female,Loyal Customer,41,Business travel,Business,3857,2,1,1,1,5,4,3,2,2,2,2,3,2,4,0,0,neutral or dissatisfied,8
e20201116,Female,disloyal Customer,33,Business travel,Eco,109,3,0,2,5,5,2,5,5,1,3,3,5,5,5,0,0,neutral or dissatisfied,9
e20201117,Female,Loyal Customer,36,Business travel,Business,300,3,1,1,1,2,3,3,3,3,3,3,1,3,1,0,9,neutral or dissatisfied,8
e20201118,Male,disloyal Customer,28,Business travel,Business,2342,3,3,3,4,3,3,3,3,3,5,5,4,4,3,0,0,neutral or dissatisfied,9
e20201119,Female,Loyal Customer,58,Business travel,Business,696,4,4,3,4,4,5,4,4,4,5,4,5,4,5,126,116,satisfied,3
e20201120,Female,Loyal Customer,23,Business travel,Business,721,1,1,1,1,3,5,3,3,5,1,4,3,3,3,45,39,satisfied,5
e20201121,Female,Loyal Customer,36,Business travel,Business,3979,2,2,2,2,3,3,2,2,2,2,2,1,2,2,6,0,neutral or dissatisfied,1
e20201122,Male,Loyal Customer,44,Business travel,Business,299,3,3,3,3,3,5,5,4,4,4,4,3,4,5,7,4,satisfied,1
e20201123,Female,disloyal Customer,42,Business travel,Business,460,3,3,3,2,5,3,5,5,3,3,5,4,5,5,0,0,neutral or dissatisfied,5
e20201124,Female,disloyal Customer,18,Business travel,Eco,1351,5,5,5,5,4,5,4,4,3,4,5,3,5,4,0,0,satisfied,3
e20201125,Male,Loyal Customer,53,Personal Travel,Eco,1012,3,2,3,4,4,3,4,4,4,4,4,3,3,4,38,,neutral or dissatisfied,8
e20201126,Female,Loyal Customer,69,Personal Travel,Eco,1068,4,5,4,3,3,4,5,3,3,4,3,4,3,3,7,1,satisfied,9
e20201127,Female,Loyal Customer,47,Personal Travel,Eco,1956,2,4,2,1,4,5,4,3,3,2,3,3,3,3,0,0,neutral or dissatisfied,8
e20201128,Male,Loyal Customer,40,Business travel,Business,3523,4,2,2,2,2,3,3,4,4,4,4,3,4,4,0,0,neutral or dissatisfied,3
e20201129,Male,Loyal Customer,35,Business travel,Business,158,4,4,4,4,4,5,2,5,5,5,3,5,5,4,13,4,satisfied,1
e20201130,Female,Loyal Customer,35,Business travel,Business,134,2,1,1,1,3,2,3,3,1,2,2,3,2,3,161,171,neutral or dissatisfied,5
e20201131,Male,disloyal Customer,26,Business travel,Business,594,0,0,0,5,2,0,1,2,5,3,4,4,5,2,0,0,satisfied,3
e20201132,Male,Loyal Customer,24,Business travel,Business,1893,2,2,2,2,5,5,5,5,5,1,4,3,4,5,0,0,satisfied,3
e20201133,Male,Loyal Customer,51,Business travel,Business,2131,4,4,4,4,5,5,3,5,5,5,5,3,5,3,0,0,satisfied,6
e20201134,Female,Loyal Customer,27,Personal Travel,Eco,719,2,5,2,4,3,2,2,3,5,4,4,5,5,3,124,105,neutral or dissatisfied,1
e20201135,Male,Loyal Customer,54,Business travel,Business,1846,5,5,5,5,2,4,5,3,3,3,3,5,3,3,0,0,satisfied,7
e20201136,Male,Loyal Customer,46,Business travel,Business,474,3,2,2,2,4,4,4,3,3,3,3,4,3,2,0,0,neutral or dissatisfied,3
e20201137,Female,Loyal Customer,70,Personal Travel,Eco Plus,764,3,5,3,4,2,5,5,1,1,3,1,3,1,3,26,22,neutral or dissatisfied,2
e20201138,Male,Loyal Customer,64,Personal Travel,Eco,1751,1,4,1,3,1,1,1,1,2,5,3,2,4,1,4,5,neutral or dissatisfied,8
e20201139,Male,Loyal Customer,59,Personal Travel,Eco,246,4,5,4,3,5,4,5,5,3,3,3,3,4,5,0,0,neutral or dissatisfied,7
e20201140,Male,Loyal Customer,34,Business travel,Business,3162,1,1,4,1,1,2,5,5,5,5,5,1,5,2,80,73,satisfied,9
e20201141,Female,Loyal Customer,60,Personal Travel,Eco,589,2,4,2,2,3,5,5,5,5,2,5,3,5,4,54,84,neutral or dissatisfied,8
e20201142,Male,Loyal Customer,57,Business travel,Business,3132,2,1,1,1,4,3,3,3,3,3,2,1,3,2,19,15,neutral or dissatisfied,7
e20201143,Male,Loyal Customer,47,Business travel,Business,2486,4,4,4,4,3,5,4,5,5,5,5,5,5,5,0,0,satisfied,4
e20201144,Male,Loyal Customer,29,Business travel,Eco,1235,0,1,1,3,1,1,1,1,2,4,2,5,2,1,50,40,satisfied,8
